Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2021-02-12,0.00439,0.00439,0.00439,0.00439
2021-02-15,0.00438,0.00438,0.00438,0.00438
2021-02-16,0.00423,0.00423,0.00423,0.00423
2021-02-17,0.00417,0.00417,0.00417,0.00417
2021-02-18,0.00407,0.00407,0.00407,0.00407
2021-02-19,0.00395,0.00395,0.00395,0.00395
2021-02-22,0.00395,0.00395,0.00395,0.00395
2021-02-23,0.00338,0.00338,0.00338,0.00338
2021-02-24,0.00321,0.00321,0.00321,0.00321
2021-02-25,0.00302,0.00302,0.00302,0.00302
2021-02-26,0.00292,0.00292,0.00292,0.00292
2021-03-01,0.00219,0.00219,0.00219,0.00219
2021-03-02,0.00214,0.00214,0.00214,0.00214
2021-03-03,0.00208,0.00208,0.00208,0.00208
2021-03-04,0.00232,0.00232,0.00232,0.00232
2021-03-05,0.0024,0.0024,0.0024,0.0024
2021-03-08,0.00227,0.00227,0.00227,0.00227
2021-03-09,0.00234,0.00234,0.00234,0.00234
2021-03-10,0.00237,0.00237,0.00237,0.00237
2021-03-11,0.00237,0.00237,0.00237,0.00237
2021-03-12,0.00247,0.00247,0.00247,0.00247
2021-03-15,0.00257,0.00257,0.00257,0.00257
2021-03-16,0.00262,0.00262,0.00262,0.00262
2021-03-17,0.00264,0.00264,0.00264,0.00264
2021-03-18,0.00271,0.00271,0.00271,0.00271
2021-03-19,0.00287,0.00287,0.00287,0.00287
2021-03-22,0.00307,0.00307,0.00307,0.00307
2021-03-23,0.00311,0.00311,0.00311,0.00311
2021-03-24,0.0034,0.0034,0.0034,0.0034
2021-03-25,0.00348,0.00348,0.00348,0.00348
2021-03-26,0.00361,0.00361,0.00361,0.00361
2021-03-29,0.00552,0.00552,0.00552,0.00552
2021-03-30,0.0055,0.0055,0.0055,0.0055
2021-03-31,0.00547,0.00547,0.00547,0.00547
2021-04-01,0.00567,0.00567,0.00567,0.00567
2021-04-02,0.00572,0.00572,0.00572,0.00572
2021-04-06,0.00622,0.00622,0.00622,0.00622
2021-04-07,0.0073,0.0073,0.0073,0.0073
2021-04-08,0.00766,0.00766,0.00766,0.00766
2021-04-09,0.00768,0.00768,0.00768,0.00768
